,tot_view_before_x,totdat_YJwordview_before_x,tot_view_after_x,totdat_YJwordview_after_x,YJwordview_before_x,YJwordview_after_x,sta_YJview_before_x,sta_YJview_after_x,diff_sta_YJ_view
ùÃã«,628644,4.06436581,686372,3.907075336,5.162257825,6.40119122,0.017984541,-0.347536102,0.365520643
óZçá,624322,4.064067936,147875,3.8392523,5.161590387,6.099068311,0.013594554,-1.294475787,1.308070342
çNîN,624050,4.064049104,348360,3.880245061,5.161548201,6.275022761,0.013317082,-0.742984172,0.756301254
ó’èI,619918,4.063761777,140505,3.836521791,5.160904678,6.087945601,0.009084393,-1.329337545,1.338421938
è„íÈ,619918,4.063761777,282561,3.871014888,5.160904678,6.233805231,0.009084393,-0.872171709,0.881256103
?îN,619918,4.063761777,374756,3.88335492,5.160904678,6.289144688,0.009084393,-0.698722008,0.707806401
ì¶ñS,614504,4.063381703,64112,3.789994904,5.160053825,5.907759233,0.003488019,-1.894093203,1.897581222
?,614248,4.063363629,951270,3.918472806,5.160013375,6.458104008,0.003221962,-0.169155132,0.172377094
ãZçI,613124,4.063284162,825340,3.913626469,5.159835538,6.433634899,0.002052263,-0.245848326,0.247900589
??,613124,4.063284162,399246,3.886005286,5.159835538,6.301277477,0.002052263,-0.660694374,0.662746637
?,611894,4.063196994,530270,3.897392134,5.15964049,6.35447716,0.000769364,-0.493951341,0.494720704
ãë?,611894,4.063196994,519414,3.896588877,5.15964049,6.350664922,0.000769364,-0.505899984,0.506669348
·S,611894,4.063196994,566592,3.899937513,5.15964049,6.366619626,0.000769364,-0.455893374,0.456662737
ëÊàÍ‚ã,607031,4.062850232,167001,3.845611865,5.158864803,6.125239306,-0.004332618,-1.212448397,1.208115779
à·,607031,4.062850232,446750,3.890611364,5.158864803,6.322582937,-0.004332618,-0.593916966,0.589584348
ëäô|,607031,4.062850232,345326,3.879868836,5.158864803,6.273322541,-0.004332618,-0.748313147,0.743980529
„§óˆ,604838,4.062692732,110273,3.823102896,5.158512609,6.034229364,-0.006649124,-1.49769961,1.491050486
ï÷óòìX,604838,4.062692732,608224,3.902615879,5.158512609,6.379500508,-0.006649124,-0.415521003,0.408871878
â¬?,604838,4.062692732,913682,3.917114113,5.158512609,6.451202378,-0.006649124,-0.190786817,0.184137693
?ò∞,603816,4.062619092,535302,3.897757539,5.158347964,6.356214457,-0.007732055,-0.488506155,0.4807741
íjêØ,601148,4.062426121,640146,3.90451929,5.1579166,6.388720781,-0.0105693,-0.386622027,0.376052727
èïéË,600683,4.06239238,1080014,3.922663428,5.157841188,6.479601672,-0.011065311,-0.101775298,0.090709987
ñÕ?,598206,4.062212101,891027,3.916261084,5.157438319,6.446886045,-0.013715129,-0.204315438,0.19060031
éÒà ,597100,4.062131307,673752,3.906399304,5.157257801,6.397882972,-0.01490246,-0.357905097,0.343002637
à¢ç™íÏ,595786,4.062035078,1172430,3.925305051,5.157042823,6.493321801,-0.01631645,-0.058772488,0.042456038
?ñ@,594784,4.061961522,1003384,3.920249669,5.156878515,6.46717987,-0.017397162,-0.140708781,0.123311619
åˆåˆ,594127,4.061913208,917270,3.917246792,5.156770604,6.451874892,-0.018106935,-0.188678964,0.170572029
äÒê∂,594127,4.061913208,179228,3.849219609,5.156770604,6.140255973,-0.018106935,-1.165381865,1.14727493
îVùD,592908,4.061823393,188590,3.851780637,5.156570013,6.150992788,-0.019426297,-1.131729612,1.112303315
è¶éé,592115,4.061764842,348374,3.880246787,5.156439261,6.275030568,-0.020286297,-0.742959703,0.722673406
ëΩêl,592115,4.061764842,175514,3.848156994,5.156439261,6.135819948,-0.020286297,-1.179285637,1.15899934
åöóß,592115,4.061764842,301264,3.873891598,5.156439261,6.24654234,-0.020286297,-0.832249964,0.811963667
ò]çú,591432,4.061714335,64073,3.789955214,5.156326482,5.90761233,-0.021028089,-1.894553642,1.873525553
ñ{î≈,591050,4.061686056,308608,3.874960918,5.156263338,6.251301705,-0.021443411,-0.817332753,0.795889342
ñ_,590976,4.061680575,634421,3.904186749,5.1562511,6.387105897,-0.021523902,-0.391683538,0.370159636
ç°ê∂ç°ê¢,585294,4.061257183,91895,3.812463427,5.155306035,5.992693072,-0.027739947,-1.627886237,1.60014629
ó¶,583835,4.061147646,983520,3.919586258,5.155061624,6.4637846,-0.029347523,-0.151350532,0.122003009
èKâ∆,583835,4.061147646,58999,3.784518332,5.155061624,5.887587821,-0.029347523,-1.957316186,1.927968662
ä«é°,582598,4.061054511,518535,3.896522924,5.15485384,6.350352321,-0.030714194,-0.506879764,0.47616557
ìåï˚,579687,4.060834372,244452,3.864342303,5.154362816,6.204624915,-0.033943843,-0.963631174,0.929687331
åˆâÆ,579687,4.060834372,278085,3.870291097,5.154362816,6.230615638,-0.033943843,-0.882168807,0.848224964
ó—óT,578788,4.06076611,783831,3.911822896,5.154210588,6.424632018,-0.034945104,-0.274065932,0.239120828
î˜,578788,4.06076611,1074425,3.922494694,5.154210588,6.478729798,-0.034945104,-0.104508002,0.069562898
ëÂç`,578788,4.06076611,295960,3.873098894,5.154210588,6.24302286,-0.034945104,-0.84328102,0.808335916
ñÍñÍ,574928,4.060471523,279803,3.870570612,5.1535538,6.231846688,-0.03926504,-0.878310345,0.839045304
çR‡•,574412,4.060431958,207414,3.856480761,5.153465609,6.170868166,-0.039845106,-1.069434487,1.029589381
ÊSê¡,574412,4.060431958,243729,3.864203377,5.153465609,6.204022634,-0.039845106,-0.965518893,0.925673787
â‘ê∂,572484,4.060283736,364518,3.882182126,5.153135263,6.28380467,-0.042017912,-0.715459154,0.673441243
çD„ﬂ,572446,4.060280808,357233,3.88132231,5.153128739,6.279900782,-0.042060823,-0.727695055,0.685634232
ëäãˆ,571607,4.060216109,68169,3.793966668,5.152984564,5.922513671,-0.043009115,-1.847848571,1.804839456
ó¨ó ,571607,4.060216109,514368,3.896208355,5.152984564,6.348862221,-0.043009115,-0.511550166,0.468541051
ìÆãN,571607,4.060216109,713698,3.908487459,5.152984564,6.408125168,-0.043009115,-0.325803125,0.282794009
ô‘ï˚,571164,4.0601819,737468,3.909662074,5.152908338,6.413917425,-0.043510482,-0.307648532,0.264138049
óØà”,571164,4.0601819,680133,3.906743078,5.152908338,6.399564366,-0.043510482,-0.352635128,0.309124646
à‚ä∂,570266,4.060112454,159226,3.84314187,5.152753607,6.115029966,-0.044528201,-1.244447391,1.19991919
ëäêe,565483,4.059740277,459580,3.891751433,5.151924618,6.327900513,-0.049980767,-0.577250159,0.527269392
ëΩà∑,565374,4.05973175,188601,3.851783552,5.15190563,6.151005047,-0.050105657,-1.131691188,1.081585531
ì©åÜ,564768,4.059684307,382228,3.884185933,5.151799987,6.29293912,-0.050800514,-0.686829174,0.63602866
Loudzone,563634,4.059595358,489285,3.894245233,5.151601939,6.339594878,-0.052103148,-0.540596671,0.488493524
?öü,563634,4.059595358,660555,3.905675266,5.151601939,6.394347827,-0.052103148,-0.368985256,0.316882108
éUë≈,560532,4.059350908,187971,3.851616242,5.151057788,6.150301637,-0.055682228,-1.133895877,1.078213649
è¨è¨,560532,4.059350908,777600,3.911541886,5.151057788,6.423234225,-0.055682228,-0.278447016,0.222764788
äw?,560532,4.059350908,64071,3.789953178,5.151057788,5.907604793,-0.055682228,-1.894577263,1.838895035
âÕìÏ,560311,4.059333429,89091,3.810606952,5.151018886,5.98553582,-0.055938105,-1.650319114,1.594381009
àÍã“,560311,4.059333429,468665,3.892534994,5.151018886,6.331565608,-0.055938105,-0.565762702,0.509824597
ãçì˜,560311,4.059333429,298509,3.873482044,5.151018886,6.244723061,-0.055938105,-0.837952106,0.782014001
äJêS,558406,4.059182404,475792,3.893136545,5.150682799,6.334385128,-0.05814867,-0.556925519,0.49877685
çDñ°?,557706,4.059126749,422233,3.888314818,5.150558964,6.311924841,-0.058963178,-0.62732249,0.568359312
???,557706,4.059126749,441758,3.890156693,5.150558964,6.320467184,-0.058963178,-0.600548339,0.541585161
õìã∆,555018,4.058912231,255799,3.866457763,5.150081735,6.213822235,-0.062102089,-0.934804138,0.872702049
û‘,553279,4.058772763,186022,3.851094185,5.149771543,6.14810857,-0.064142337,-1.140769576,1.07662724
ïmó’,551787,4.058652672,233797,3.862241306,5.149504495,6.195538917,-0.065898811,-0.992109293,0.926210481
ä´ê¡,551787,4.058652672,146309,3.838686513,5.149504495,6.096758049,-0.065898811,-1.301716809,1.235817998
?ã´,551787,4.058652672,243729,3.864203377,5.149504495,6.204022634,-0.065898811,-0.965518893,0.899620081
ö°ó§,548792,4.05841039,388446,3.884862188,5.148965859,6.296033484,-0.069441615,-0.67713055,0.607688935
ó¿à¿˚h,548565,4.05839196,160770,3.843644182,5.148924894,6.117101541,-0.069711061,-1.237954483,1.168243422
ìqâ§,548565,4.05839196,134626,3.834212371,5.148924894,6.078590239,-0.069711061,-1.358659928,1.288948867
êÖñ ,548565,4.05839196,530151,3.89738344,5.148924894,6.35443585,-0.069711061,-0.494080817,0.424369756
ìq,548565,4.05839196,1041668,3.921483248,5.148924894,6.473514665,-0.069711061,-0.120853722,0.051142661
?â§,548565,4.05839196,321540,3.87676888,5.148924894,6.259379677,-0.069711061,-0.792014074,0.722303013
ã¡ìÆ,546378,4.058213916,128325,3.831593299,5.148529194,6.068037221,-0.072313726,-1.391736106,1.31942238
ÊùâróŸ,544425,4.058054177,131329,3.832861476,5.148174256,6.073139615,-0.074648284,-1.375743745,1.301095461
ã∂?,539139,4.057618249,469090,3.892571185,5.147206024,6.331735095,-0.081016696,-0.56523148,0.484214784
??,539139,4.057618249,388699,3.884889418,5.147206024,6.296158203,-0.081016696,-0.676739646,0.595722949
ìW?,539139,4.057618249,377344,3.88364507,5.147206024,6.290468516,-0.081016696,-0.694572754,0.613556058
àÍë‰,539139,4.057618249,376376,3.883536835,5.147206024,6.289974562,-0.081016696,-0.696120947,0.61510425
ó‚‰…‰…,537442,4.057477179,302330,3.874048817,5.146892819,6.247241247,-0.083076762,-0.830059389,0.746982626
çÇëm,537264,4.05746235,177998,3.848870757,5.1468599,6.138798432,-0.083293287,-1.169950214,1.086656927
??,536309,4.057382687,261864,3.867541077,5.146683061,6.218551334,-0.084456422,-0.919981788,0.835525366
âìö,534082,4.057196235,831779,3.913896107,5.146269242,6.434985589,-0.08717826,-0.241614876,0.154436616
çSïﬂ,533558,4.057152225,186756,3.851291591,5.146171578,6.148937517,-0.087820631,-1.13817142,1.050350789
„ãèó,533558,4.057152225,129739,3.832194797,5.146171578,6.070455551,-0.087820631,-1.384156369,1.296335738
ñÃ,533558,4.057152225,444309,3.890389834,5.146171578,6.321551723,-0.087820631,-0.597149086,0.509328455
êÑêi,530838,4.056922911,496034,3.894785579,5.145662804,6.34214024,-0.091167027,-0.532618778,0.441451751
é©îö,530838,4.056922911,848276,3.914575221,5.145662804,6.438392965,-0.091167027,-0.230935184,0.139768156
ï\îí,530760,4.056916314,568752,3.900082438,5.145648169,6.367313855,-0.091263287,-0.453717463,0.362454176
è¨?,530747,4.056915214,913682,3.917114113,5.145645729,6.451202378,-0.091279332,-0.190786817,0.099507485
??,529521,4.056811358,445253,3.890475685,5.145415358,6.321951277,-0.09279457,-0.595896768,0.503102198
ç@?,527035,4.056599849,163723,3.844588343,5.144946296,6.121001752,-0.09587976,-1.225730105,1.129850345
?èÓ,527035,4.056599849,908250,3.916912003,5.144946296,6.450178542,-0.09587976,-0.19399581,0.09811605
TGOP,525208,4.056443621,681102,3.906794931,5.144599915,6.39981814,-0.098158036,-0.351839727,0.253681691
íTçı,523034,4.056256844,107447,3.821616884,5.144185897,6.028373774,-0.100881185,-1.516052706,1.415171521
Ê’â∆,522556,4.056215648,109850,3.822883507,5.144094595,6.033363736,-0.101481711,-1.500412734,1.398931023
í·ì™,510724,4.055180835,537085,3.897885988,5.141802792,6.35682562,-0.116555749,-0.486590594,0.370034846
?êl,508267,4.054962232,273516,3.869537132,5.141319057,6.227299459,-0.119737449,-0.89256266,0.772825211
òVàÍ?,508267,4.054962232,273516,3.869537132,5.141319057,6.227299459,-0.119737449,-0.89256266,0.772825211
?üÉ,508267,4.054962232,699063,3.907739723,5.141319057,6.404449574,-0.119737449,-0.337323487,0.217586038
ãŸã},507621,4.05490454,893500,3.916355508,5.141191416,6.4473632,-0.12057699,-0.202819899,0.082242909
êXó—,507466,4.054890684,62188,3.788000149,5.141160762,5.900389132,-0.120778615,-1.91719321,1.796414595
ñ—ïa,504870,4.054657837,159040,3.843080949,5.140645711,6.114778882,-0.124166296,-1.24523436,1.121068063
è¨ï∫,504585,4.054632184,157734,3.842650673,5.140588977,6.113006511,-0.124539457,-1.250789479,1.126250021
?ëÏ?,502742,4.054465861,313878,3.875708892,5.140221185,6.2546389,-0.126958557,-0.806873025,0.679914468
˙∫ö†,500358,4.054249594,287249,3.871757793,5.139743074,6.237085338,-0.130103269,-0.861890914,0.731787645
ê›åvé“,498269,4.054059039,51341,3.775102227,5.13932192,5.85335952,-0.132873357,-2.064597479,1.931724122
·céû,498269,4.054059039,365028,3.882241516,5.13932192,6.284074665,-0.132873357,-0.714612912,0.581739556
ñ‘ñØ,497706,4.054007515,73789,3.799006516,5.139208061,5.941392017,-0.133622249,-1.78867843,1.65505618
ââãZ,497476,4.053986445,272868,3.86942893,5.139161503,6.226824084,-0.133928478,-0.894052624,0.760124146
?ã^,495611,4.05381515,338292,3.87898052,5.138783042,6.269315059,-0.13641775,-0.760873744,0.624455994
86,493978,4.053664508,661450,3.905724937,5.138450285,6.394590084,-0.13860642,-0.368225951,0.229619532
éeãé,493350,4.053606413,120892,3.828289534,5.138321972,6.054809818,-0.139450377,-1.433194574,1.293744196
íÜìÏî¸,493350,4.053606413,120892,3.828289534,5.138321972,6.054809818,-0.139450377,-1.433194574,1.293744196
å”é‡êi,492536,4.053530974,59668,3.785267916,5.138155371,5.890337037,-0.140546177,-1.948699355,1.808153178
?,489866,4.053282442,294956,3.872946848,5.137606622,6.242348644,-0.1441555,-0.845394206,0.701238707
800,489866,4.053282442,830679,3.913850229,5.137606622,6.434755682,-0.1441555,-0.242335469,0.098179969
êgâ∆,489866,4.053282442,354738,3.881022798,5.137606622,6.278543068,-0.1441555,-0.731950523,0.587795023
?˚ñ,489813,4.053277492,366773,3.882443941,5.137595694,6.284995262,-0.144227379,-0.711727497,0.567500118
âçéq,489813,4.053277492,458257,3.891635717,5.137595694,6.327359971,-0.144227379,-0.578944373,0.434716994
çRãc,489392,4.053238146,188670,3.851801834,5.137508837,6.151081926,-0.144798672,-1.131450228,0.986651556
?ë¸,487500,4.053060805,253685,3.866072616,5.137117408,6.212144064,-0.147373244,-0.940064008,0.792690765
ä≈àÍï’,485898,4.052909981,317090,3.876157137,5.136784578,6.256642017,-0.149562389,-0.800594685,0.651032296
?öS,485793,4.052900074,347048,3.880082872,5.136762718,6.274289589,-0.149706168,-0.745282141,0.595575973
î’éZ,485793,4.052900074,311104,3.875317145,5.136762718,6.252890232,-0.149706168,-0.812353852,0.662647684
ó§ãq,485793,4.052900074,386427,3.884644095,5.136762718,6.295034901,-0.149706168,-0.680260395,0.530554226
óõË˚ó¥,485793,4.052900074,58999,3.784518332,5.136762718,5.887587821,-0.149706168,-1.957316186,1.807610017
åÉèÓ,484648,4.052791869,149800,3.839937642,5.136523982,6.101870655,-0.151276422,-1.28569244,1.134416018
ùæ,484648,4.052791869,926812,3.917596518,5.136523982,6.453649045,-0.151276422,-0.183118263,0.031841841
õ{çZ,484648,4.052791869,381450,3.884100354,5.136523982,6.292547956,-0.151276422,-0.688055192,0.53677877
ã§ë∂,481153,4.05245962,196704,3.85387527,5.135791145,6.159822746,-0.15609656,-1.104053997,0.947957437
ÂL,478586,4.052213686,314964,3.875861084,5.135248897,6.255318746,-0.159663123,-0.804742194,0.64507907
ïsäJ,478586,4.052213686,340793,3.879298985,5.135248897,6.270750638,-0.159663123,-0.756374227,0.596711103
äÙîN,477681,4.052126593,427798,3.888850441,5.135056912,6.314404275,-0.160925884,-0.619551232,0.458625348
êlçH,476343,4.051997455,290778,3.872307131,5.134772286,6.239514914,-0.162797975,-0.85427593,0.691477955
êÓ,476301,4.051993395,594728,3.901773311,5.134763336,6.375436743,-0.16285684,-0.428258006,0.265401166
ã‡ëú,476301,4.051993395,638132,3.904402729,5.134763336,6.388154545,-0.16285684,-0.388396773,0.225539933
è¨öF,475752,4.051940272,107863,3.821838671,5.134646266,6.02924658,-0.163626854,-1.51331708,1.349690227
ö ñ≈,475179,4.051884747,625644,3.903669598,5.134523908,6.384597912,-0.164431643,-0.399544281,0.235112638
ëÊàÍìV,475179,4.051884747,129046,3.83190103,5.134523908,6.069274066,-0.164431643,-1.38785948,1.223427837
??,474100,4.051779963,836322,3.914084788,5.134293029,6.435931481,-0.165950219,-0.238650179,0.072699959
ã~ñΩ,473168,4.051689218,279803,3.870570612,5.134093107,6.231846688,-0.167265181,-0.878310345,0.711045164
é?,472588,4.051632634,76337,3.801136287,5.133968459,5.949423378,-0.168085042,-1.763505848,1.595420806
ë≈âŒä˜,471502,4.051526454,496614,3.894831587,5.13373458,6.342357159,-0.169623345,-0.531938891,0.362315546
í£êºñ],471098,4.051486877,43173,3.762905848,5.133647414,5.809836594,-0.170196668,-2.201010786,2.030814118
åéëd,471098,4.051486877,364893,3.882225805,5.133647414,6.284003237,-0.170196668,-0.714836788,0.54464012
Áµ,471098,4.051486877,715110,3.908558589,5.133647414,6.408475287,-0.170196668,-0.324705751,0.154509083
ã•,471098,4.051486877,382430,3.884208117,5.133647414,6.293040535,-0.170196668,-0.686511311,0.516314643
çπéq,470214,4.051400132,754688,3.910483922,5.133456378,6.417983524,-0.171453184,-0.294904215,0.123451031
ínôΩ,469838,4.051363175,490144,3.894314522,5.133374995,6.33992104,-0.171988472,-0.539574386,0.367585914
ã~êØ,469413,4.051321357,265782,3.868224406,5.133282914,6.2215411,-0.172594123,-0.910611008,0.738016885
ë≈éZ,466304,4.05101402,385036,3.88449301,5.132606319,6.294343491,-0.177044333,-0.682427472,0.505383138
??,465957,4.050979561,192954,3.852920859,5.132530475,6.155793957,-0.17754319,-1.116681373,0.939138184
ç≈è¨,465957,4.050979561,313881,3.875709314,5.132530475,6.254640782,-0.17754319,-0.806867128,0.629323938
è¡ñh?,463856,4.050770239,377344,3.88364507,5.132069834,6.290468516,-0.180572995,-0.694572754,0.51399976
öÊéi,463392,4.050723853,525354,3.897030954,5.131967772,6.352761853,-0.181244292,-0.499327603,0.318083311
ëOêi,461066,4.050490455,641550,3.904600277,5.131454327,6.389114328,-0.184621408,-0.385388538,0.200767131
îrñº,459676,4.050350282,414830,3.887588492,5.131146042,6.308568737,-0.186649116,-0.637841478,0.451192361
åRââ,459046,4.050286578,386101,3.884608747,5.131005954,6.294873112,-0.187570524,-0.680767488,0.493196965
î{,458903,4.050272103,348440,3.880254925,5.130974125,6.275067366,-0.187779876,-0.742844367,0.555064492
