,tot_view_before_x,totdat_YJwordview_before_x,tot_view_after_x,totdat_YJwordview_after_x,YJwordview_before_x,YJwordview_after_x,sta_YJview_before_x,sta_YJview_after_x,diff_sta_YJ_view
ëﬁèo,129756,3.981924538,262678,3.867684089,4.986551503,6.219176621,-1.137700639,-0.91802196,-0.219678679
ìAíÜäÓ,107123,3.969660309,262678,3.867684089,4.961711215,6.219176621,-1.301084364,-0.91802196,-0.383062404
êVäÔ,67701,3.937950461,262678,3.867684089,4.898746943,6.219176621,-1.715223567,-0.91802196,-0.797201607
??,67701,3.937950461,262678,3.867684089,4.898746943,6.219176621,-1.715223567,-0.91802196,-0.797201607
àŸ?àƒ,67701,3.937950461,262678,3.867684089,4.898746943,6.219176621,-1.715223567,-0.91802196,-0.797201607
îöîÉ,91245,3.95896137,262088,3.867580487,4.940270429,6.218723622,-1.442108306,-0.919441789,-0.522666517
å¥å`,48779,3.913106624,261866,3.867541429,4.850569905,6.218552873,-2.032101685,-0.919976964,-1.11212472
55,91245,3.95896137,259831,3.867181464,4.940270429,6.216980026,-1.442108306,-0.92490672,-0.517201587
àˆëf,97056,3.963126664,258374,3.866921574,4.948593051,6.21584535,-1.387367361,-0.928463119,-0.458904242
çsëP,147259,3.989722804,257627,3.866787619,5.002499283,6.215260801,-1.03280622,-0.930295261,-0.102510959
å©éØ,87635,3.95620504,256650,3.866611688,4.934779995,6.214493378,-1.478220912,-0.932700585,-0.545520327
âŒ?,132653,3.983302133,255769,3.866452326,4.989359909,6.21379853,-1.119228725,-0.934878438,-0.184350287
éuñ¡,146936,3.989589451,251618,3.865692144,5.002225538,6.210487875,-1.034606742,-0.94525498,-0.089351762
ìùàÍ,153626,3.992279991,251153,3.865606014,5.007755669,6.210113176,-0.998233035,-0.946429391,-0.051803645
ç¬åî,42629,3.902323583,251153,3.865606014,4.829947859,6.210113176,-2.167740476,-0.946429391,-1.221311085
åúçg,35553,3.887248965,249544,3.865306446,4.801393052,6.208810574,-2.355555955,-0.95051212,-1.405043835
çcâ∆,108113,3.970261639,246964,3.864821034,4.962922512,6.206701966,-1.293117219,-0.9571211,-0.335996119
˙∫ó¢,108113,3.970261639,246964,3.864821034,4.962922512,6.206701966,-1.293117219,-0.9571211,-0.335996119
ê¥è•,103572,3.967445575,246396,3.864713318,4.957255722,6.206234407,-1.330389779,-0.958586565,-0.371803214
??,150210,3.990924662,244360,3.864324653,5.004968069,6.204548388,-1.016568105,-0.963871032,-0.052697073
î¸ò±,128048,3.981094411,242150,3.863898176,4.984860988,6.202700243,-1.148819782,-0.969663647,-0.179156135
ãçí√,101288,3.965970876,241312,3.863735191,4.954294011,6.20199447,-1.349870049,-0.97187574,-0.377994309
àÍöF,38973,3.894957243,238370,3.863157359,4.815955166,6.199494609,-2.259775568,-0.97971102,-1.280064548
à¿äÎ,81152,3.950884273,237808,3.863045966,4.924218893,6.199013109,-1.54768517,-0.981220179,-0.566464991
ñkëÂ,78387,3.948452676,236094,3.862704201,4.919408674,6.197536653,-1.579323753,-0.985847816,-0.593475937
ì¡éÒ,38973,3.894957243,232908,3.862060629,4.815955166,6.194759788,-2.259775568,-0.994551306,-1.265224262
êVçÇ,39549,3.896173205,232015,3.861878271,4.81825973,6.193973767,-2.244617602,-0.99701492,-1.247602683
éwê”,91559,3.959194733,228757,3.861205468,4.940735888,6.191076847,-1.439046811,-1.006094698,-0.432952113
îÎçH,87487,3.956089057,226849,3.860805879,4.934549257,6.189358607,-1.479738566,-1.011480152,-0.468258414
îMÍy,64186,3.934039094,225843,3.860593504,4.891098034,6.188446081,-1.765533256,-1.014340271,-0.751192986
ñΩâ^,66630,3.936785767,219700,3.859270556,4.896466735,6.182772451,-1.730221335,-1.032123052,-0.698098283
îÍï∑,79638,3.949565745,218738,3.859059206,4.921609312,6.181867758,-1.564849343,-1.034958619,-0.529890724
Ë™ê¢,140616,3.986904911,218236,3.858948457,4.996722476,6.181393878,-1.070802405,-1.036443895,-0.03435851
åˆó¢,90373,3.958308069,216886,3.858649042,4.938967882,6.180113373,-1.450675639,-1.040457364,-0.410218275
óéÈÆ,112359,3.972765623,215506,3.858340563,4.967973718,6.178795082,-1.259893578,-1.044589263,-0.215304315
íBöF,59722,3.928672141,214165,3.858038433,4.880642366,6.177504891,-1.834304036,-1.048633093,-0.785670943
ñnêºöF,82225,3.951800473,213655,3.85792291,4.926033955,6.177011819,-1.53574684,-1.05017852,-0.48556832
ëû,115996,3.974819254,213635,3.857918373,4.972125265,6.176992456,-1.232587321,-1.05023921,-0.182348111
õìñÂ,78398,3.948462559,206952,3.856371858,4.919428204,6.170405103,-1.5791953,-1.07088586,-0.50830944
è≠ù…,76620,3.946842547,206941,3.856369261,4.916229018,6.170394064,-1.600237521,-1.070920461,-0.52931706
é–å,97492,3.963426705,205482,3.85602332,4.949193763,6.168923922,-1.383416258,-1.075528305,-0.307887953
ñÉêù,33135,3.881223644,201666,3.855103846,4.790065945,6.165022404,-2.430058507,-1.087756779,-1.342301728
‡’óV,50095,3.915196527,200442,3.854804315,4.854586358,6.1637533,-2.005683997,-1.091734515,-0.913949482
ëÂ‡sôΩ,93939,3.960931977,196864,3.853915486,4.944204003,6.159992709,-1.416235741,-1.103521284,-0.312714457
ÁæçK?,91077,3.958836106,193950,3.853176591,4.94002062,6.156872565,-1.443751392,-1.113300708,-0.330450684
ñ@é°,72282,3.942687114,193310,3.853012454,4.908043046,6.156180204,-1.654079674,-1.115470767,-0.538608908
ëäã@,61808,3.931239663,193310,3.853012454,4.88563862,6.156180204,-1.801441833,-1.115470767,-0.685971067
è_î¸,86102,3.954991784,192546,3.852815625,4.932367498,6.155350303,-1.494088799,-1.118071914,-0.376016885
í¶î±,116171,3.974916056,192228,3.852733412,4.972321154,6.155003777,-1.231298887,-1.119158025,-0.112140862
Jacky,116171,3.974916056,192228,3.852733412,4.972321154,6.155003777,-1.231298887,-1.119158025,-0.112140862
ïSìÒ,60672,3.929854953,191515,3.852548461,4.882942765,6.154224461,-1.819173467,-1.121600623,-0.697572844
åıñæ,89079,3.957324116,191114,3.852444065,4.937007508,6.153784725,-1.463569739,-1.122978883,-0.340590857
ïÒãw,33135,3.881223644,188601,3.851783552,4.790065945,6.151005047,-2.430058507,-1.131691188,-1.298367319
êßë¢,97283,3.963283085,187978,3.851618105,4.948906201,6.150309467,-1.385307653,-1.133871335,-0.251436319
ì¡ôΩ,93939,3.960931977,186756,3.851291591,4.944204003,6.148937517,-1.416235741,-1.13817142,-0.278064322
üqãVäŸ,90373,3.958308069,184615,3.850713051,4.938967882,6.146509199,-1.450675639,-1.145782464,-0.304893175
‰s,107466,3.969869423,184168,3.850591208,4.96213237,6.145998203,-1.29831427,-1.147384073,-0.150930197
õÊïÍêe,33086,3.881095972,182620,3.850166385,4.789826452,6.144217701,-2.431633744,-1.152964676,-1.278669068
·¢‡ñ,42875,3.902791017,178611,3.84904499,4.830838342,6.139526248,-2.161883444,-1.167669031,-0.994214413
ëÂïxâ•,91559,3.959194733,178347,3.848970044,4.940735888,6.139213147,-1.439046811,-1.168650381,-0.27039643
ñ∂,57842,3.926261397,175514,3.848156994,4.875960585,6.135819948,-1.865097834,-1.179285637,-0.685812197
ìØÁ≤,110471,3.971666906,175211,3.848069067,4.965755863,6.135453378,-1.274481225,-1.180434572,-0.094046653
?és,92224,3.959685707,171402,3.846947312,4.941715491,6.130783286,-1.432603605,-1.195071978,-0.237531627
åèo,96430,3.962692946,166637,3.845499451,4.947724994,6.124773407,-1.393076892,-1.213908658,-0.179168234
ê¥öd,73102,3.943495848,164758,3.844914251,4.909633951,6.122349989,-1.643615708,-1.221504344,-0.422111364
èoê∂,87635,3.95620504,164552,3.844849588,4.934779995,6.122082407,-1.478220912,-1.222343022,-0.25587789
âﬂüÜ,110471,3.971666906,163464,3.844506385,4.965755863,6.120662862,-1.274481225,-1.226792283,-0.047688942
È®,99305,3.964656807,158417,3.842876247,4.951658253,6.113935466,-1.367206394,-1.247877867,-0.119328528
ñ\ÊÈ,52766,3.919237012,155239,3.841816186,4.862369952,6.109574047,-1.954488434,-1.261547803,-0.692940632
å«öd,53483,3.920278767,147480,3.839110295,4.864380769,6.098488195,-1.94126255,-1.296294038,-0.644968512
ãKíË,95865,3.962298495,143734,3.83773957,4.94693582,6.092897913,-1.39826758,-1.31381558,-0.084451999
ïÒì±,39549,3.896173205,143430,3.837626381,4.81825973,6.092437048,-2.244617602,-1.315260064,-0.929357538
ç≈îMñÂ,87754,3.956298122,142518,3.837285011,4.93496519,6.091047811,-1.477002819,-1.319614332,-0.157388487
ïKêH,51340,3.917112169,140930,3.836684059,4.858273606,6.088604722,-1.981431605,-1.327271671,-0.654159935
ïÔÂ‰,42968,3.902966867,138710,3.835829638,4.831173425,6.085136751,-2.159679478,-1.338141285,-0.821538193
ê›é{,39852,3.896804103,136176,3.834833286,4.819456254,6.081100895,-2.236747627,-1.350790815,-0.885956813
??,54828,3.922187204,135428,3.834534751,4.86806874,6.079893349,-1.917005405,-1.354575608,-0.562429797
??,69616,3.939977311,132449,3.833325076,4.902720316,6.075008358,-1.68908923,-1.369886568,-0.319202661
òVâ•,67701,3.937950461,131339,3.832865637,4.898746943,6.073156379,-1.715223567,-1.3756912,-0.339532368
?ó¨,90557,3.958446568,131122,3.832775253,4.939243957,6.072792262,-1.44885979,-1.376832447,-0.072027343
î¸óÌ,41603,3.90033748,131104,3.832767748,4.826167686,6.072762028,-2.192604069,-1.376927209,-0.815676861
ì¸és,21131,3.840292578,129359,3.832033955,4.714334735,6.069808579,-2.928170562,-1.386184163,-1.541986399
??,54828,3.922187204,124464,3.829907884,4.86806874,6.061277605,-1.917005405,-1.412922679,-0.504082726
ó´?è–,71981,3.942387401,122736,3.82913232,4.907453739,6.058175258,-1.657955763,-1.422646321,-0.235309442
í¥ä»öd,69616,3.939977311,121762,3.828689143,4.902720316,6.0564048,-1.68908923,-1.428195446,-0.260893784
ñæåæ,43863,3.904635515,119599,3.827688962,4.834355225,6.052415259,-2.138751606,-1.440699807,-0.698051798
ñ¢ïx,80735,3.950524163,118283,3.827069337,4.923505882,6.049947921,-1.552374905,-1.448433152,-0.103941753
í èk,52766,3.919237012,115540,3.82574975,4.862369952,6.044704059,-1.954488434,-1.464868916,-0.489619518
å“és,52766,3.919237012,114373,3.825176439,4.862369952,6.042430319,-1.954488434,-1.471995469,-0.482492965
éiñ@,42265,3.901625785,111754,3.823862828,4.828619098,6.037230822,-2.176480229,-1.488292182,-0.688188047
åQÈì,75182,3.945497973,109952,3.822936506,4.913577122,6.033572813,-1.617680017,-1.499757429,-0.117922589
ëÂó§?,69616,3.939977311,109775,3.822844499,4.902720316,6.033209864,-1.68908923,-1.500895015,-0.188194215
ïSâ∆,47326,3.910716688,107004,3.821379521,4.845984726,6.027440116,-2.062260098,-1.518979055,-0.543281042
ìqìk,47326,3.910716688,107004,3.821379521,4.845984726,6.027440116,-2.062260098,-1.518979055,-0.543281042
êºözî’,51340,3.917112169,100161,3.81754961,4.858273606,6.012437795,-1.981431605,-1.566000626,-0.415430979
?íI,39549,3.896173205,100027,3.81747138,4.81825973,6.012132573,-2.244617602,-1.566957279,-0.677660323
?,69134,3.939473702,93988,3.81380373,4.901732431,5.997876708,-1.695586912,-1.611639239,-0.083947673
éCË‹,47686,3.911317194,93378,3.813416974,4.84713603,5.996379505,-2.054687544,-1.616331902,-0.438355642
óéåﬁ,48779,3.913106624,92908,3.813116826,4.850569905,5.995218375,-2.032101685,-1.619971216,-0.412130469
èüèo,42024,3.901159684,92355,3.812761241,4.827731921,5.993843678,-2.182315519,-1.624279911,-0.558035607
ëÂã©,52040,3.918164208,92084,3.812586014,4.860300915,5.993166606,-1.968097252,-1.626402048,-0.341695204
ç≈çÇï™,56879,3.924988724,91895,3.812463427,4.873492632,5.992693072,-1.881330467,-1.627886237,-0.25344423
??,55595,3.923249801,89143,3.81064204,4.870124567,5.985670853,-1.903483471,-1.649895883,-0.253587588
óAì¸,39549,3.896173205,86961,3.809147344,4.81825973,5.979926931,-2.244617602,-1.667898979,-0.576718623
óõâ¿,52040,3.918164208,81474,3.805172471,4.860300915,5.964733139,-1.968097252,-1.715520674,-0.252576578
??,33453,3.882046582,77337,3.801948065,4.791610164,5.952493106,-2.419901613,-1.753884439,-0.666017174
íÜîVó¥,59722,3.928672141,77116,3.801769792,4.880642366,5.951818567,-1.834304036,-1.755998639,-0.078305398
äﬂà”,51453,3.917283194,76514,3.801280934,4.858603062,5.949970013,-1.979264651,-1.761792536,-0.217472115
åQ?,48779,3.913106624,75579,3.800512074,4.850569905,5.947066133,-2.032101685,-1.770894127,-0.261207558
ò®ò®,49579,3.914385256,71744,3.797229747,4.853026459,5.934716358,-2.015944028,-1.809601859,-0.206342169
·ÜåÍ,54828,3.922187204,67714,3.793536086,4.86806874,5.920908942,-1.917005405,-1.852878252,-0.064127153
Ë∂è«,54828,3.922187204,67714,3.793536086,4.86806874,5.920908942,-1.917005405,-1.852878252,-0.064127153
ã^ìÔ,54828,3.922187204,67714,3.793536086,4.86806874,5.920908942,-1.917005405,-1.852878252,-0.064127153
é{í«?,52766,3.919237012,67510,3.793341861,4.862369952,5.920185504,-1.954488434,-1.855145714,-0.09934272
âeéÀ,38973,3.894957243,64073,3.789955214,4.815955166,5.90761233,-2.259775568,-1.894553642,-0.365221927
é‘í∑,47326,3.910716688,61389,3.787149025,4.845984726,5.897252504,-2.062260098,-1.927024301,-0.135235797
?,28791,3.868899584,59329,3.784889398,4.767045314,5.888948308,-2.581473679,-1.953052029,-0.62842165
îéémê∂,39549,3.896173205,55452,3.780358951,4.81825973,5.872398692,-2.244617602,-2.004923262,-0.239694341
ã§Í},39549,3.896173205,54475,3.779154697,4.81825973,5.868021689,-2.244617602,-2.018642041,-0.225975561
çuñæ,28262,3.867242579,35566,3.748630921,4.763964905,5.759990646,-2.601734664,-2.357242257,-0.244492407
